"MessageId","TimeStamp","AccountId","CurrentUsage","ExpiryTime","LimitAmount","LimitCode","LimitName","Region","Resource","Service","Source","Status"
"f06a3efd-a22b-4e1b-afee-5f7abf52d5ec","2024-12-14T04:11:00.000Z","405142580014","0%","1735541781","100%","L-226FBD21","TagResource rate quota","us-east-1","TagResource","AppIntegrations","aws-solutions.quota-monitor","OK"
"4d92069a-5691-4701-b87f-ec668ff40f69","2024-12-14T07:11:00.000Z","405142580014","0%","1735531581","100%","L-16E39BCB","TagResource throttle limit in transactions per second","ap-southeast-1","TagResource","Textract","aws-solutions.quota-monitor","OK"
"ac48302c-c9a4-44f5-b6a8-2a2e0fd50c70","2024-12-13T19:15:00.000Z","301664410103","0%","1735467081","100%","L-438B53F5","Request rate for DeleteJobTemplate","us-east-1","DeleteJobTemplate","MediaConvert","aws-solutions.quota-monitor","OK"
"98a4445d-570c-4eb7-aa43-df739d6b52e8","2024-12-13T20:15:00.000Z","301664410103","0%","1735470081","100%","L-856966E8","OptInPhoneNumber Transactions per Second","us-east-1","OptInPhoneNumber","SNS","aws-solutions.quota-monitor","OK"
"6ce341ab-8b30-43de-b9b1-217efe78ab92","2024-12-14T14:11:00.000Z","405142580014","0%","1735581380","100%","L-05D334F0","Rate of ListMetrics requests","us-east-1","ListMetrics","CloudWatch","aws-solutions.quota-monitor","OK"
"04026d25-bdc3-45fd-bb2b-4be31f57cb8a","2024-12-14T12:11:00.000Z","405142580014","0%","1735593381","100%","L-779B9CA5","Rate of DeleteGeofenceCollection API requests","us-east-1","DeleteGeofenceCollection","Location","aws-solutions.quota-monitor","OK"
"777f936e-fd56-4e35-877b-6bbfdbea37e7","2024-12-14T03:15:00.000Z","301664410103","0%","1735522581","100%","L-7F1DBFAE","DeprecateThingType API TPS","us-east-1","DeprecateThingType","IoT","aws-solutions.quota-monitor","OK"
"170968c2-39c4-4986-a057-083bb1901144","2024-12-13T18:14:00.000Z","301664410103","0%","1735451181","100%","L-A487133E","Request rate for CreateQueue","ap-southeast-1","CreateQueue","MediaConvert","aws-solutions.quota-monitor","OK"
"9e3c959b-37f6-493d-91e7-c7d9d5020c44","2024-12-13T19:15:00.000Z","301664410103","0%","1735468882","100%","L-AE4BC073","The maximum number of SetKeepJobFlowAliveWhenNoSteps API requests that you can make per second.","us-east-1","SetKeepJobFlowAliveWhenNoSteps","EMR","aws-solutions.quota-monitor","OK"
"0340f63e-c15c-4f34-893a-ab2b947c0498","2024-12-14T03:11:00.000Z","405142580014","0%","1735497381","100%","L-2EE2434F","GetSMSSandboxAccountStatus Transactions per Second","us-east-1","GetSMSSandboxAccountStatus","SNS","aws-solutions.quota-monitor","OK"
"c44908c1-a6bb-41f5-8637-e9eb2808ebf9","2024-12-13T23:11:00.000Z","405142580014","0%","1735485680","100%","L-5CCC34E8","Rate of PutSinkPolicy requests","ap-southeast-1","PutSinkPolicy","Observability Access Manager","aws-solutions.quota-monitor","OK"
"786e17b4-cc50-40f2-84a1-fbe754003a73","2024-12-14T08:15:00.000Z","301664410103","0%","1735554381","100%","L-FA210A1F","Maximum number of configuration profiles per application","us-east-1","ConfigurationProfilesPerApplication","AWS AppConfig","aws-solutions.quota-monitor","OK"
"167a7808-e678-4f8e-8b37-6eb387464772","2024-12-14T06:11:00.000Z","405142580014","0%","1735528280","100%","L-3BE1AAB0","Rate of ListImportTasks API requests","ap-southeast-1","ListImportTasks","NeptuneGraph","aws-solutions.quota-monitor","OK"
"34b74cd9-5cf6-4047-8a1c-1c5e88aa30b3","2024-12-14T02:15:00.000Z","301664410103","0%","1735517481","100%","L-705B9E79","ConnectCustomKeyStore request rate","us-east-1","ConnectCustomKeyStore","KMS","aws-solutions.quota-monitor","OK"
"f13f41bd-f37c-4d21-87a4-4bcd85bfd5ac","2024-12-14T01:15:00.000Z","301664410103","0%","1735507882","100%","L-75A471E3","Request rate for UpdateJobTemplate","us-east-1","UpdateJobTemplate","MediaConvert","aws-solutions.quota-monitor","OK"
"a6803568-96b4-4a3b-820c-6462c69beb7a","2024-12-14T03:15:00.000Z","301664410103","0%","1735511780","100%","L-A01C9633","Rate of UserPoolResourceRead requests per account","us-east-1","UserPoolResourceRead","Cognito User Pool","aws-solutions.quota-monitor","OK"
"eb5e05b6-51d8-401a-af80-0049291c7689","2024-12-14T00:14:00.000Z","301664410103","0%","1735507881","100%","L-A21DE5E2","The maximum number of RunJobFlow API requests that you can make per second.","ap-southeast-1","RunJobFlow","EMR","aws-solutions.quota-monitor","OK"
"df064f0e-d847-47ff-8633-0ad8f9a396bc","2024-12-13T21:11:00.000Z","405142580014","0%","1735437081","100%","L-8A08DAEA","ListKeys request rate","ap-southeast-1","ListKeys","KMS","aws-solutions.quota-monitor","OK"
"c0536d96-d591-4bd7-be07-09be1440aeaf","2024-12-14T12:11:00.000Z","405142580014","0%","1735578980","100%","L-2A3A5399","Rate of ListGeofences API requests","ap-southeast-1","ListGeofences","Location","aws-solutions.quota-monitor","OK"
"a08378e9-ef97-4168-9106-5ca335d42039","2024-12-13T16:14:00.000Z","301664410103","0%","1735461381","100%","L-EE822245","DescribeCertificateProvider API TPS","ap-southeast-1","DescribeCertificateProvider","IoT","aws-solutions.quota-monitor","OK"
"ea2e99b5-b696-41f2-991e-eb75fd5ee2ff","2024-12-14T09:11:00.000Z","405142580014","0%","1735553781","100%","L-787E531D","Rate of StartMetricStreams requests","us-east-1","StartMetricStreams","CloudWatch","aws-solutions.quota-monitor","OK"
"fe7db7f5-fd0c-4b69-9c50-95ca5258c6c0","2024-12-14T01:11:00.000Z","405142580014","0%","1735489281","100%","L-0017E049","Combined rate of CRL requests","us-east-1","CRL","RolesAnywhere","aws-solutions.quota-monitor","OK"
"b6aee3c3-2296-4a1f-b5ad-f503e5c34add","2024-12-14T01:11:00.000Z","405142580014","0%","1735497081","100%","L-34F6A552","Account-level read throughput limit (Provisioned mode)","us-east-1","AccountProvisionedReadCapacityUnits","DynamoDB","aws-solutions.quota-monitor","OK"
"6a3b11c9-aee5-47fd-994e-a9f3879fb689","2024-12-14T08:15:00.000Z","301664410103","0%","1735560980","100%","L-BEC68768","Transactions per second (TPS) for the CreateChannel API","ap-southeast-1","CreateChannel","CloudTrail","aws-solutions.quota-monitor","OK"
"6d92b158-2710-4118-97d7-28f74d473191","2024-12-13T23:11:00.000Z","405142580014","0%","1735476681","100%","L-355F669C","Rate of GetRecommendation API requests","us-east-1","GetRecommendation","TrustedAdvisor","aws-solutions.quota-monitor","OK"
"41a63118-cf66-403f-8134-6e491f307b0b","2024-12-14T03:14:00.000Z","301664410103","0%","1735506680","100%","L-C482C4CA","GetAgentVersion requests per second","ap-southeast-1","GetAgentVersion","Bedrock","aws-solutions.quota-monitor","OK"
"9d57b791-19be-4d98-8b32-d6350b0f311f","2024-12-13T17:15:00.000Z","301664410103","0%","1735464381","100%","L-D6554FB1","Simulation applications","us-east-1","SimulationApplication","RoboMaker","aws-solutions.quota-monitor","OK"
"122571de-b2d4-4b25-913b-9bb1af6ca304","2024-12-14T10:11:00.000Z","405142580014","0%","1735602081","100%","L-09101E66","Concurrently executing Automations","us-east-1","ConcurrentAutomationUsage","SSM","aws-solutions.quota-monitor","OK"
"3dcb0e94-360d-4350-b755-f9fa18768e65","2024-12-14T04:11:00.000Z","405142580014","0%","1735542681","100%","L-6FE8607E","Rate of ListTagsForResource requests","us-east-1","ListTagsForResource","Observability Access Manager","aws-solutions.quota-monitor","OK"
"eafdd5dc-fe32-482e-a1c2-1293f85b62c7","2024-12-14T12:11:00.000Z","405142580014","0%","1735608680","100%","L-5D84F9FE","UpdateThingGroup API TPS","us-east-1","UpdateThingGroup","IoT","aws-solutions.quota-monitor","OK"
"beff087a-382d-45bc-a6db-fd70b35d36a3","2024-12-14T08:15:00.000Z","301664410103","0%","1735577180","100%","L-FF07E5EA","ConfirmSubscription Transactions per Second","us-east-1","ConfirmSubscription","SNS","aws-solutions.quota-monitor","OK"
"4b034ae7-2f6e-4e95-8a4f-eab73a0d18f6","2024-12-15T18:11:00.000Z","405142580014","0%","1735614081","100%","L-707418DE","CreateAgent requests per second","ap-southeast-1","CreateAgent","Bedrock","aws-solutions.quota-monitor","OK"
"e8c015bf-7f03-41d9-ad1b-76bfee5c0864","2024-12-13T21:11:00.000Z","405142580014","0%","1735426280","100%","L-A3642506","Transactions per second (TPS) for the SendAutomationSignal API","ap-southeast-1","SendAutomationSignal","SSM","aws-solutions.quota-monitor","OK"
"d23e3b2d-9ed5-49cc-b4b3-e669c87e8db4","2024-12-14T01:11:00.000Z","405142580014","0%","1735488981","100%","L-6FE8607E","Rate of ListTagsForResource requests","us-east-1","ListTagsForResource","Observability Access Manager","aws-solutions.quota-monitor","OK"
"4b2066ec-05ff-49ab-98e5-18c291d532dc","2024-12-14T07:15:00.000Z","301664410103","0%","1735576881","100%","L-B3509C67","VerifySMSSandboxPhoneNumber Transactions per Second","us-east-1","VerifySMSSandboxPhoneNumber","SNS","aws-solutions.quota-monitor","OK"
"29a9835d-e3b8-418f-921d-1fec7976dded","2024-12-14T11:11:00.000Z","405142580014","0%","1735577180","100%","L-86AA5564","Rate of DescribeInsightRules requests","us-east-1","DescribeInsightRules","CloudWatch","aws-solutions.quota-monitor","OK"
"723926ee-a94d-49f6-b83f-aa41ea2cee37","2024-12-14T14:14:00.000Z","301664410103","0%","1735598180","100%","L-9D43025B","DescribeSubscriptionFilters throttle limit in transactions per second","ap-southeast-1","DescribeSubscriptionFilters","Logs","aws-solutions.quota-monitor","OK"
"484e342c-63fe-4390-ba77-3a193b45ca38","2024-12-13T22:15:00.000Z","301664410103","0%","1735512380","100%","L-0C6E4BCB","ListDatabases request rate","us-east-1","ListDatabases","Timestream","aws-solutions.quota-monitor","OK"
"710a6b39-6fe5-4580-a3e2-805006805ec3","2024-12-14T05:14:00.000Z","301664410103","0%","1735554081","100%","L-07582D55","DeleteApplication rate quota","ap-southeast-1","DeleteApplication","AppIntegrations","aws-solutions.quota-monitor","OK"
"b5b2427a-cad9-466d-9c18-c61ea9ee6558","2024-12-14T04:11:00.000Z","405142580014","0%","1735536080","100%","L-75788A8B","DetectDocumentText throttle limit in transactions per second","us-east-1","DetectDocumentText","Textract","aws-solutions.quota-monitor","OK"
"102a3f53-c087-48a3-ad91-2ba28438d2a7","2024-12-14T12:14:00.000Z","301664410103","0%","1735611381","100%","L-0428A42E","CreateGrant request rate","ap-southeast-1","CreateGrant","KMS","aws-solutions.quota-monitor","OK"
"76053cc9-8af8-46cd-acfb-5954bb4ad52d","2024-12-14T11:11:00.000Z","405142580014","0%","1735587081","100%","L-BC1D91EF","Rate of CreateServiceLevelObjective requests","us-east-1","CreateServiceLevelObjective","CloudWatch Application Signals","aws-solutions.quota-monitor","OK"
"3b7c73cf-9192-49d8-869b-e9529fd2c796","2024-12-14T01:11:00.000Z","405142580014","0.00007777777777777778%","1735482981","100%","L-7E1FAE88","PutLogEvents throttle limit in transactions per second","ap-southeast-1","PutLogEvents","Logs","aws-solutions.quota-monitor","OK"
"a50e7d0a-f02b-40ef-8074-817b1370e00d","2024-12-14T01:11:00.000Z","405142580014","0%","1735507880","100%","L-8A769EC2","Rate of CreateMap API requests","us-east-1","CreateMap","Location","aws-solutions.quota-monitor","OK"
"542f4765-91d1-4684-bf5f-518c61ca0a5a","2024-12-13T22:15:00.000Z","301664410103","0%","1735512381","100%","L-506D2B91","Number of ListTransactions requests per second","us-east-1","ListTransactions","Amazon Managed Blockchain Query","aws-solutions.quota-monitor","OK"
"6aee90d2-36d8-4ec7-92ad-61852ae172b9","2024-12-15T17:11:00.000Z","405142580014","0%","1735597881","100%","L-17A1180D","Rate of GetSink requests","ap-southeast-1","GetSink","Observability Access Manager","aws-solutions.quota-monitor","OK"
"9e3291ba-6cef-4825-b9bd-55896ba2caf9","2024-12-13T20:14:00.000Z","301664410103","0%","1735458680","100%","L-D317DBA8","Rate of ListPrivateGraphEndpoints API requests","ap-southeast-1","ListPrivateGraphEndpoints","NeptuneGraph","aws-solutions.quota-monitor","OK"
"1f49a96b-5215-4c54-8d7f-0189b6cd75cd","2024-12-14T06:11:00.000Z","405142580014","0%","1735536681","100%","L-55E3CA17","FilterLogEvents throttle limit in transactions per second","us-east-1","FilterLogEvents","Logs","aws-solutions.quota-monitor","OK"
"ce5d58fa-9f6e-40f8-8991-ddeefda4e825","2024-12-14T06:14:00.000Z","301664410103","0%","1735550481","100%","L-61591119","Concurrent GPU simulation jobs","ap-southeast-1","ActiveSimulationJob","RoboMaker","aws-solutions.quota-monitor","OK"
"851e1f90-187d-4471-af03-ff678c4c45c8","2024-12-13T18:11:00.000Z","405142580014","0%","1735427480","100%","L-66F5762A","DeleteRetentionPolicy throttle limit in transactions per second","ap-southeast-1","DeleteRetentionPolicy","Logs","aws-solutions.quota-monitor","OK"
"6206e420-36b0-4295-8210-ba02836dba1f","2024-12-14T10:11:00.000Z","405142580014","0%","1735568181","100%","L-DCD81945","Rate of ListGraphs API requests","ap-southeast-1","ListGraphs","NeptuneGraph","aws-solutions.quota-monitor","OK"
"c8ca375f-41fa-48a6-a573-5bb361944c82","2024-12-14T14:11:00.000Z","405142580014","0%","1735607480","100%","L-876E1222","GetSubscriptionAttributes Transactions per Second","us-east-1","GetSubscriptionAttributes","SNS","aws-solutions.quota-monitor","OK"
"e575e078-9a45-4d26-8d6a-b650086bac6e","2024-12-14T14:11:00.000Z","405142580014","0%","1735593380","100%","L-1F0C4E0C","Rate of GetInsightRuleReport requests","us-east-1","GetInsightRuleReport","CloudWatch","aws-solutions.quota-monitor","OK"
"0f76d2be-e5d4-421e-aba5-b2a02ff63d96","2024-12-14T09:15:00.000Z","301664410103","0%","1735568480","100%","L-1CD226BD","TestMetricFilter throttle limit in transactions per second","us-east-1","TestMetricFilter","Logs","aws-solutions.quota-monitor","OK"
"82231645-2764-479e-9864-b6f15001f0ee","2024-12-13T16:15:00.000Z","301664410103","0%","1735467681","100%","L-6CA5AFAC","Request rate for ListJobTemplates","us-east-1","ListJobTemplates","MediaConvert","aws-solutions.quota-monitor","OK"
"ad7891b0-d474-47a7-afd0-c423702e75b8","2024-12-14T09:15:00.000Z","301664410103","0%","1735572681","100%","L-16B46EF0","GenerateDataKeyPair (ECC_NIST_P384) request rate","us-east-1","GenerateDataKeyPair-ECC_NIST_P384","KMS","aws-solutions.quota-monitor","OK"
"060d3844-efa3-4a78-b2bd-f66597cac1d0","2024-12-14T02:15:00.000Z","301664410103","0%","1735493480","100%","L-FC5F6546","Active DML queries","ap-southeast-1","ActiveQueryCount","Athena","aws-solutions.quota-monitor","OK"
"6a30f045-55b2-438b-a81f-7f2b0e782f95","2024-12-14T09:15:00.000Z","301664410103","0%","1735564581","100%","L-BCE17F1C","Combined rate of tagging requests","us-east-1","Tagging","RolesAnywhere","aws-solutions.quota-monitor","OK"
"220bd59a-6bc2-4b93-a5d6-0d5408a07b23","2024-12-14T07:11:00.000Z","405142580014","0%","1735542980","100%","L-2A4525B6","Transactions per second (TPS) for the PutEventSelectors API","ap-southeast-1","PutEventSelectors","CloudTrail","aws-solutions.quota-monitor","OK"
"5a9ddecc-b8a1-4378-b3c4-8b5be9efc9d1","2024-12-14T05:11:00.000Z","405142580014","0%","1735520481","100%","L-56B91A0A","DeleteSubscriptionFilter throttle limit in transactions per second","ap-southeast-1","DeleteSubscriptionFilter","Logs","aws-solutions.quota-monitor","OK"
"cdb13371-d050-43f9-9db8-241f5ef846d7","2024-12-13T22:14:00.000Z","301664410103","0%","1735502180","100%","L-1A26F220","Combined rate of subject requests","ap-southeast-1","Subject","RolesAnywhere","aws-solutions.quota-monitor","OK"
"ee0f69e3-12fe-4f6d-be4e-6a7b3593f8ae","2024-12-13T16:11:00.000Z","405142580014","0%","1735446680","100%","L-2BC3F4E3","GetFlowAlias requests per second","us-east-1","GetFlowAlias","Bedrock","aws-solutions.quota-monitor","OK"
"528683a8-926a-4d26-b093-451693f840f7","2024-12-13T17:11:00.000Z","405142580014","0%","1735440681","100%","L-E82C279D","Rate of GetDashboard requests","us-east-1","GetDashboard","CloudWatch","aws-solutions.quota-monitor","OK"
"a98d591e-14f8-48a4-8f15-b96bab602185","2024-12-14T13:11:00.000Z","405142580014","0%","1735592781","100%","L-6753900D","Rate of PutDashboard requests","us-east-1","PutDashboard","CloudWatch","aws-solutions.quota-monitor","OK"
"c805b500-3a6c-4b96-a5f4-bf106c88b6f2","2024-12-14T02:11:00.000Z","405142580014","0%","1735485981","100%","L-14BB0BE7","Delivery streams","us-east-1","DeliveryStreams","Firehose","aws-solutions.quota-monitor","OK"
"cef121d6-ca64-4142-8b21-334ab857f558","2024-12-14T06:14:00.000Z","301664410103","0%","1735543282","100%","L-143B6A4E","Rate of DeleteSink requests","ap-southeast-1","DeleteSink","Observability Access Manager","aws-solutions.quota-monitor","OK"
"18e38ec5-7351-42ce-aff1-7265d536a5b6","2024-12-14T11:14:00.000Z","301664410103","0%","1735594881","100%","L-14BB0BE7","Delivery streams","ap-southeast-1","DeliveryStreams","Firehose","aws-solutions.quota-monitor","OK"
"76283411-d658-4a5f-832e-3a24c74db77d","2024-12-13T22:14:00.000Z","301664410103","0%","1735498280","100%","L-E1E48E53","CreatePlatformEndpoint Transactions per Second","ap-southeast-1","CreatePlatformEndpoint","SNS","aws-solutions.quota-monitor","OK"
"c462d432-be86-49bb-ac1a-964945639b34","2024-12-14T00:14:00.000Z","301664410103","0%","1735504581","100%","L-C15B8AA6","DeleteFlow requests per second","ap-southeast-1","DeleteFlow","Bedrock","aws-solutions.quota-monitor","OK"
"a50ba1fb-8d26-4450-be59-4984d6c684cd","2024-12-13T22:11:00.000Z","405142580014","0%","1735490481","100%","L-0C9B84F1","Rate of GetLink requests","us-east-1","GetLink","Observability Access Manager","aws-solutions.quota-monitor","OK"
"ba06f551-da51-427f-89f2-57254f72b69c","2024-12-14T12:14:00.000Z","301664410103","0%","1735594280","100%","L-F69F2A31","DeleteAdapterVersion throttle limit in transactions per second","ap-southeast-1","DeleteAdapterVersion","Textract","aws-solutions.quota-monitor","OK"
"2232d38d-546b-4fdc-99b2-ad7a40e768c0","2024-12-14T11:11:00.000Z","405142580014","0%","1735614080","100%","L-091522BC","PrepareFlow requests per second","us-east-1","PrepareFlow","Bedrock","aws-solutions.quota-monitor","OK"
"2f215425-c60d-486d-a7c6-fd17c75f155e","2024-12-14T00:15:00.000Z","301664410103","0%","1735518682","100%","L-C2D15753","Rate of GetMapSprites API requests","us-east-1","GetMapSprites","Location","aws-solutions.quota-monitor","OK"
"69bc356e-9221-4c05-92f8-66b476f82f63","2024-12-14T13:11:00.000Z","405142580014","0%","1735587081","100%","L-1A4D313F","Rate of CreateGraph API requests","us-east-1","CreateGraph","NeptuneGraph","aws-solutions.quota-monitor","OK"
"562dcaba-31da-4c31-a040-c2ac92d95eae","2024-12-14T03:11:00.000Z","405142580014","0%","1735473381","100%","L-75F129AD","ListThingGroupsForThing API TPS","ap-southeast-1","ListThingGroupsForThing","IoT","aws-solutions.quota-monitor","OK"
"1da67676-b6e3-42f7-a6a7-7d3a39f90d3f","2024-12-13T18:11:00.000Z","405142580014","0%","1735437380","100%","L-66F5762A","DeleteRetentionPolicy throttle limit in transactions per second","us-east-1","DeleteRetentionPolicy","Logs","aws-solutions.quota-monitor","OK"
"1a1246b1-957b-4d27-8c14-c3422db0b890","2024-12-13T18:11:00.000Z","405142580014","0%","1735440081","100%","L-920F1669","Number of ListTokenBalances requests per second","us-east-1","ListTokenBalances","Amazon Managed Blockchain Query","aws-solutions.quota-monitor","OK"
"e8e0cd02-ec8a-439b-99d2-3154f2a15a34","2024-12-13T19:15:00.000Z","301664410103","0%","1735474281","100%","L-FCAB1AF4","DeleteThingGroup API TPS","us-east-1","DeleteThingGroup","IoT","aws-solutions.quota-monitor","OK"
"fb41b88c-5068-488f-8c28-0edb6dc0ddd3","2024-12-14T06:11:00.000Z","405142580014","0%","1735536981","100%","L-F98EACE7","DescribeDatabase request rate","us-east-1","DescribeDatabase","Timestream","aws-solutions.quota-monitor","OK"
"87773897-701a-42f6-87d3-236aef62f73f","2024-12-13T20:15:00.000Z","301664410103","0%","1735466480","100%","L-86127B31","Throttle rate for TagResource","us-east-1","TagResource","Service Quotas","aws-solutions.quota-monitor","OK"
"829dc6d7-e53c-480a-9963-ff00923d8085","2024-12-14T15:11:00.000Z","405142580014","0%","1735594581","100%","L-52E1E197","DescribeThingGroup API TPS","ap-southeast-1","DescribeThingGroup","IoT","aws-solutions.quota-monitor","OK"
"51cd6b61-e6a9-4f88-a916-218392125614","2024-12-14T00:14:00.000Z","301664410103","0%","1735511780","100%","L-026ADBA3","Rate of UserAuthentication requests","ap-southeast-1","UserAuthentication","Cognito User Pool","aws-solutions.quota-monitor","OK"
"a09b3bce-0592-4f86-a974-6af78ff5accb","2024-12-14T00:15:00.000Z","301664410103","0%","1735510581","100%","L-EE822245","DescribeCertificateProvider API TPS","ap-southeast-1","DescribeCertificateProvider","IoT","aws-solutions.quota-monitor","OK"
"64ced348-7f01-48af-8aa5-aa27b44c65a0","2024-12-14T00:15:00.000Z","301664410103","0%","1735519580","100%","L-FCAB1AF4","DeleteThingGroup API TPS","us-east-1","DeleteThingGroup","IoT","aws-solutions.quota-monitor","OK"
"58261761-0f6e-4528-96e0-098659e16c49","2024-12-14T01:15:00.000Z","301664410103","0%","1735525581","100%","L-5C766737","Rate of UpdateTracker API requests","us-east-1","UpdateTracker","Location","aws-solutions.quota-monitor","OK"
"ccc173c5-dbf1-4fbf-b14e-48add276f9c1","2024-12-14T07:15:00.000Z","301664410103","0%","1735559781","100%","L-C0E9F2ED","ExecuteScheduledQuery request rate","us-east-1","ExecuteScheduledQuery","Timestream","aws-solutions.quota-monitor","OK"
"8f33f1c6-2fef-47a7-a88a-06601e740175","2024-12-13T19:15:00.000Z","301664410103","0%","1735471282","100%","L-F514C636","SetTopicAttributes Transactions per Second","us-east-1","SetTopicAttributes","SNS","aws-solutions.quota-monitor","OK"
"24369c24-556d-4d99-b400-b7976975d7f3","2024-12-14T00:15:00.000Z","301664410103","0%","1735514781","100%","L-BF4AD168","The maximum number of ListBootstrapActions API requests that you can make per second.","us-east-1","ListBootstrapActions","EMR","aws-solutions.quota-monitor","OK"
"e5cd55a3-88ce-42ae-9831-b9953a753756","2024-12-14T07:14:00.000Z","301664410103","0%","1735543580","100%","L-BF40C7E2","Throttle rate for UntagResource","ap-southeast-1","UntagResource","Service Quotas","aws-solutions.quota-monitor","OK"
"495be74c-2703-4bea-8448-05abf1cae508","2024-12-14T03:15:00.000Z","301664410103","0%","1735503082","100%","L-43875DB3","Rate of CreateGraphUsingImportTask API requests","ap-southeast-1","CreateGraphUsingImportTask","NeptuneGraph","aws-solutions.quota-monitor","OK"
"102462e9-e168-4b77-9f54-86a071a50cf8","2024-12-14T09:14:00.000Z","301664410103","0%","1735563680","100%","L-00ACEBE9","ListThingPrincipalsV2 API TPS","ap-southeast-1","ListThingPrincipalsV2","IoT","aws-solutions.quota-monitor","OK"
"0da828fe-f211-4e49-bfc5-2cbf0e5afab1","2024-12-14T03:15:00.000Z","301664410103","0%","1735499182","100%","L-51A37BC6","All APIs - Number of custom domain names","ap-southeast-1","DomainNames","AppSync","aws-solutions.quota-monitor","OK"
"f5ad7ec3-e6b0-4b1b-9e45-9bc020c36b82","2024-12-13T19:11:00.000Z","405142580014","0%","1735431680","100%","L-68C0FF09","Rate of DescribeGeofenceCollection API requests","ap-southeast-1","DescribeGeofenceCollection","Location","aws-solutions.quota-monitor","OK"
"51b76dbe-3e6a-4105-92d2-06de059a189b","2024-12-14T08:14:00.000Z","301664410103","0%","1735555580","100%","L-87E3FFAC","GetFlow requests per second","ap-southeast-1","GetFlow","Bedrock","aws-solutions.quota-monitor","OK"
"5a198e02-b2fc-4e36-8cc5-c9fd8bb18771","2024-12-14T03:14:00.000Z","301664410103","0%","1735498580","100%","L-9B653E91","PutEvents throttle limit in transactions per second","ap-southeast-1","PutEvents","EventBridge","aws-solutions.quota-monitor","OK"
"ed4c46ca-bb5d-44f8-af7e-ec72018e516b","2024-12-13T17:11:00.000Z","405142580014","0%","1735438581","100%","L-75F129AD","ListThingGroupsForThing API TPS","ap-southeast-1","ListThingGroupsForThing","IoT","aws-solutions.quota-monitor","OK"
"1c9e2e5a-792c-4735-80b2-ff320d2f235b","2024-12-14T14:11:00.000Z","405142580014","0%","1735611081","100%","L-68E6373A","The maximum number of RemoveAutoTerminationPolicy API requests that you can make per second.","us-east-1","RemoveAutoTerminationPolicy","EMR","aws-solutions.quota-monitor","OK"
"ecba0c6c-8cb2-479d-94bf-489f448990f7","2024-12-15T16:11:00.000Z","405142580014","0%","1735600880","100%","L-68B0DFE2","Rate of SetAlarmState requests","ap-southeast-1","SetAlarmState","CloudWatch","aws-solutions.quota-monitor","OK"
"8d976ef5-191d-4475-8547-8b5556b1c2a9","2024-12-14T13:11:00.000Z","405142580014","0%","1735582881","100%","L-EEB0151E","Maximum number of applications","ap-southeast-1","Application","AWS AppConfig","aws-solutions.quota-monitor","OK"
"ac49412c-993c-4294-bed7-2e2e18e9f21a","2024-12-13T20:11:00.000Z","405142580014","0%","1735452980","100%","L-E694C311","DeleteCertificateProvider API TPS","us-east-1","DeleteCertificateProvider","IoT","aws-solutions.quota-monitor","OK"
"fdab5843-e252-414b-ad34-07171a83002e","2024-12-14T10:14:00.000Z","301664410103","0%","1735608080","100%","L-8A769EC2","Rate of CreateMap API requests","ap-southeast-1","CreateMap","Location","aws-solutions.quota-monitor","OK"
"b872df0b-4362-400a-ae5a-4a69349b1e50","2024-12-13T23:15:00.000Z","301664410103","0%","1735520480","100%","L-4B4C2391","Rate of DescribeKey API requests","us-east-1","DescribeKey","Location","aws-solutions.quota-monitor","OK"
"06d6bbc2-ea3f-45e4-98bd-2090478f3f39","2024-12-14T13:14:00.000Z","301664410103","0%","1735599681","100%","L-01EACE54","CheckIfPhoneNumberIsOptedOut Transactions per Second","ap-southeast-1","CheckIfPhoneNumberIsOptedOut","SNS","aws-solutions.quota-monitor","OK"
"7adfd006-5ae5-420f-acec-04dcc9975993","2024-12-14T05:14:00.000Z","301664410103","0%","1735541481","100%","L-68B0DFE2","Rate of SetAlarmState requests","ap-southeast-1","SetAlarmState","CloudWatch","aws-solutions.quota-monitor","OK"
"cc6f6327-69ca-4521-afe9-763932bf066e","2024-12-14T09:14:00.000Z","301664410103","0%","1735560980","100%","L-0451886A","CreateAgentActionGroup requests per second","ap-southeast-1","CreateAgentActionGroup","Bedrock","aws-solutions.quota-monitor","OK"
"a7ebc549-caca-4eeb-871f-a90449d9aa1f","2024-12-13T20:15:00.000Z","301664410103","0%","1735454180","100%","L-BCE17F1C","Combined rate of tagging requests","us-east-1","Tagging","RolesAnywhere","aws-solutions.quota-monitor","OK"
"268338a9-6460-4004-97f8-7781cd5e41dc","2024-12-13T19:11:00.000Z","405142580014","0%","1735428980","100%","L-22339239","Rate of DeleteInsightRules requests","ap-southeast-1","DeleteInsightRules","CloudWatch","aws-solutions.quota-monitor","OK"
"ca374ca1-99c3-4a6c-a832-58e861555872","2024-12-14T11:14:00.000Z","301664410103","0%","1735609280","100%","L-6826A2E9","Transactions per second (TPS) for the LookupEvents API","ap-southeast-1","LookupEvents","CloudTrail","aws-solutions.quota-monitor","OK"
"0666e5f5-3692-49ce-8144-d89b452dd16b","2024-12-14T05:11:00.000Z","405142580014","0%","1735554681","100%","L-FB1A2EEA","RotateKeyOnDemand request rate","us-east-1","RotateKeyOnDemand","KMS","aws-solutions.quota-monitor","OK"
